5693432	BOTH
5695632	BOTH
5710792	BOTH
5720382	BOTH
5732162	FMIFY
5785842	BOTH
5787782	BOTH
5796052	BOTH
5840532	FMIFY
5865492	BOTH
5879482	BOTH
5889412	BOTH
5896642	BOTH
5896812	FMIFY
5912732	BOTH
5916512	FMIFY
5920402	FMIFY
5925162	BOTH
5930082	BOTH
5934132	FMIFY
5946672	BOTH
5950272	BOTH
5950572	BOTH
5958322	BOTH
5964822	BOTH
5974052	BOTH
5975652	BOTH
5985582	FMIFY
5987782	IFYFM
5993572	BOTH
6013042	BOTH
6014122	FMIFY
6039322	BOTH
6046632	BOTH
6086902	BOTH
6088372	BOTH
6108862	BOTH
6120472	BOTH
6149912	FMIFY
6166252	FMIFY
6190542	BOTH
6203792	BOTH
6224272	BOTH
6273762	BOTH
6284972	BOTH
6296992	BOTH
6328372	BOTH
6332272	BOTH
6333392	BOTH
6382062	BOTH
6431392	BOTH
6434802	FMIFY
6452362	BOTH
6482002	BOTH
6519522	FMIFY
6530282	BOTH
6533762	BOTH
6534322	BOTH
6560972	BOTH
6587832	BOTH
6588592	BOTH
6604072	FMIFY
6616462	BOTH
6619282	BOTH
6632492	BOTH
6648022	BOTH
6655632	BOTH
6668042	BOTH
6682972	BOTH
6686402	BOTH
6706702	BOTH
6718182	BOTH
6726132	BOTH
6729142	BOTH
6750202	BOTH
6752902	BOTH
6764252	BOTH
6796502	FMIFY
6796602	BOTH
6803642	BOTH
6822512	BOTH
6833802	BOTH
6859712	FMIFY
6865052	BOTH
6867322	BOTH
6870982	BOTH
6872702	BOTH
6877722	BOTH
6891882	BOTH
6892092	BOTH
6906332	BOTH
6947832	BOTH
6996832	BOTH
7001572	BOTH
7015392	BOTH
7024512	BOTH
7040692	BOTH
7040932	FMIFY
7065602	FMIFY
7090482	BOTH
7099112	BOTH
7101972	FMIFY
7121392	FMIFY
7134102	BOTH
7136392	BOTH
7140472	BOTH
7148252	BOTH
7158022	BOTH
7180122	BOTH
7185552	BOTH
7192292	BOTH
7192882	BOTH
7199762	BOTH
7212272	FMIFY
7216862	BOTH
7226972	BOTH
7234682	BOTH
7239562	BOTH
7242482	BOTH
7246862	IFYFM
7262712	FMIFY
7269782	BOTH
7275902	BOTH
7283562	BOTH
7291402	BOTH
7309572	FMIFY
7314982	BOTH
7321812	BOTH
7350652	BOTH
7350962	BOTH
7353782	FMIFY
7395252	IFYFM
7426632	BOTH
7429242	BOTH
7437572	IFYFM
7457322	BOTH
7461022	BOTH
7490342	BOTH
7501512	BOTH
7502562	BOTH
7518252	BOTH
7523212	FMIFY
7528292	BOTH
7546032	BOTH
7557612	BOTH
7565532	BOTH
7573332	BOTH
7584382	BOTH
7587032	BOTH
7589742	BOTH
7602782	BOTH
7619982	BOTH
7624142	BOTH
7631942	BOTH
7641662	BOTH
7650662	BOTH
7665072	BOTH
7673322	BOTH
7677562	BOTH
7681662	BOTH
7691052	BOTH
7693312	BOTH
7696252	BOTH
7705112	BOTH
7732132	BOTH
7744882	FMIFY
7779602	BOTH
7798562	BOTH
7799412	BOTH
7803822	BOTH
7820152	IFYFM
7854772	BOTH
7858262	BOTH
7858822	BOTH
7861902	BOTH
7862342	BOTH
7864952	BOTH
7867802	BOTH
7868082	FMIFY
7873262	BOTH
7876702	BOTH
7879032	BOTH
7879052	BOTH
7879832	BOTH
7879972	FMIFY
7879982	FMIFY
7887562	BOTH
7888722	BOTH
7894282	BOTH
7901202	BOTH
7922242	BOTH
7936722	BOTH
7955522	BOTH
7957772	BOTH
7966812	BOTH
7967282	BOTH
7969392	BOTH
7971552	BOTH
7971732	BOTH
7976712	BOTH
7981702	BOTH
8036742	BOTH
8040912	BOTH
8066562	BOTH
8071902	BOTH
8091642	BOTH
8112832	BOTH
8115312	BOTH
8123142	BOTH
8131702	BOTH
8159112	FMIFY
8166312	BOTH
8171222	BOTH
8203662	FMIFY
8203772	BOTH
8215672	BOTH
8266322	BOTH
8283082	BOTH
8318222	FMIFY
8320702	BOTH
8329582	BOTH
8330272	BOTH
8345202	BOTH
8349572	BOTH
8353042	FMIFY
8360502	BOTH
8381062	BOTH
8394422	BOTH
8417802	BOTH
8442582	BOTH
8443932	IFYFM
8447542	BOTH
8453012	BOTH
8453452	BOTH
8474612	BOTH
8479982	BOTH
8504592	BOTH
8512082	BOTH
8527372	BOTH
8571322	BOTH
8573292	BOTH
8596022	BOTH
8601572	BOTH
8610562	BOTH
8627252	BOTH
8667942	FMIFY
8704912	IFYFM
8706852	BOTH
8715202	BOTH
8724222	BOTH
8740302	FMIFY
8765892	BOTH
8769212	BOTH
8774682	BOTH
8785632	BOTH
8787602	BOTH
8802892	FMIFY
8804262	BOTH
8815232	BOTH
8820652	BOTH
8833312	BOTH
8864932	BOTH
8900062	BOTH
8907412	BOTH
8911432	BOTH
8918032	BOTH
8963622	BOTH
8965932	BOTH
8981642	BOTH
9017192	BOTH
9019642	BOTH
9020432	FMIFY
9047882	BOTH
9075752	BOTH
9091052	BOTH
9107172	BOTH
9115332	FMIFY
9129082	BOTH
9136792	BOTH
9138002	FMIFY
9139022	BOTH
9158112	BOTH
9160832	BOTH
9167802	BOTH
9171502	BOTH
9202882	BOTH
9204662	FMIFY
9219012	BOTH
9244582	BOTH
9254162	BOTH
9263952	BOTH
9265652	BOTH
9274492	BOTH
9276282	BOTH
9276522	BOTH
9283282	BOTH
9295212	BOTH
9304522	IFYFM
9306542	BOTH
9334532	BOTH
9341592	BOTH
9348562	BOTH
9366672	BOTH
9377402	IFYFM
9377472	BOTH
9381632	BOTH
9382252	BOTH
9411482	BOTH
9420152	IFYFM
9428992	BOTH
9442882	BOTH
9445592	FMIFY
9453872	FMIFY
9466382	BOTH
9486482	BOTH
9496562	BOTH
9501342	BOTH
9506582	BOTH
9527242	FMIFY
9531802	BOTH
9543092	FMIFY
9547222	BOTH
9554942	FMIFY
9573592	BOTH
9574902	BOTH
9575262	BOTH
9590002	BOTH
9636172	BOTH
9637422	BOTH
9640612	BOTH
9651272	BOTH
9653432	FMIFY
9676642	FMIFY
9694832	BOTH
9707972	BOTH
9716382	BOTH
9719042	IFYFM
9720292	BOTH
9734372	BOTH
9738452	BOTH
9740572	BOTH
9745242	IFYFM
9751642	BOTH
9753672	BOTH
9759932	FMIFY
9768252	IFYFM
9789132	BOTH
9793932	BOTH
9797672	BOTH
9802712	FMIFY
9814742	BOTH
9816552	BOTH
9834992	BOTH
9836582	BOTH
9838062	BOTH
9846232	BOTH
9876162	IFYFM
9890492	BOTH
9898122	BOTH
9901422	BOTH
9902522	BOTH
9911442	FMIFY
9921932	BOTH
9930952	BOTH
9935212	BOTH
9948232	BOTH
9952152	BOTH
9979162	BOTH
9985802	BOTH
9990012	BOTH
9993752	BOTH
10002792	BOTH
10029732	BOTH
10039442	BOTH
10053832	BOTH
10076702	BOTH
10106202	BOTH
10108202	BOTH
10119442	BOTH
10123322	BOTH
10131062	BOTH
10138132	BOTH
10157042	BOTH
10168762	BOTH
10193122	BOTH
10200012	BOTH
10214312	BOTH
10220942	BOTH
10229152	BOTH
10245552	BOTH
10247222	BOTH
10255732	BOTH
10268302	BOTH
10272552	BOTH
10275512	BOTH
10276132	BOTH
10283262	BOTH
10312112	BOTH
10335262	BOTH
10336042	BOTH
10342142	BOTH
10355572	BOTH
10355872	BOTH
10373322	BOTH
10383802	BOTH
10387762	FMIFY
10394452	BOTH
10419922	BOTH
10428322	BOTH
10461692	IFYFM
10493972	BOTH
10502072	BOTH
10504412	BOTH
10509592	BOTH
10546442	BOTH
10565952	FMIFY
10568162	BOTH
10615232	BOTH
10623942	BOTH
10644362	BOTH
10655882	IFYFM
10667662	BOTH
10667882	BOTH
10670382	BOTH
10671772	BOTH
10684142	BOTH
10720122	BOTH
10728262	BOTH
10730852	BOTH
10756512	BOTH
10760152	BOTH
10767732	BOTH
10771662	BOTH
10778382	BOTH
10779802	BOTH
10781062	FMIFY
10785292	BOTH
10814422	FMIFY
10828722	BOTH
10835742	BOTH
10854682	IFYFM
10865192	IFYFM
10865572	BOTH
10869332	BOTH
10876852	BOTH
10886522	FMIFY
10896172	BOTH
10902542	BOTH
10938332	BOTH
10942322	BOTH
10955092	BOTH
10971502	BOTH
10984672	IFYFM
10996202	FMIFY
11041822	BOTH
11048812	BOTH
11056752	BOTH
11058332	BOTH
11101852	BOTH
11102352	BOTH
11120232	BOTH
11147422	FMIFY
11147722	BOTH
11148342	BOTH
11154832	BOTH
11155742	BOTH
11170472	BOTH
11182932	BOTH
11217692	BOTH
11225552	BOTH
11242082	BOTH
11242522	FMIFY
11242912	FMIFY
11244022	BOTH
11245432	BOTH
11259622	BOTH
11271852	BOTH
11273652	FMIFY
11294152	BOTH
11294522	BOTH
11294982	BOTH
11295352	BOTH
11304182	BOTH
11314202	BOTH
11314342	BOTH
11333532	BOTH
11340982	BOTH
11346722	BOTH
11358302	BOTH
11358972	BOTH
11365442	BOTH
11403462	BOTH
11407282	BOTH
11417322	BOTH
11419162	BOTH
11428272	BOTH
11443962	BOTH
11448652	BOTH
11459052	BOTH
11522432	BOTH
11522502	FMIFY
11545732	BOTH
11581622	FMIFY
11591892	BOTH
11611232	BOTH
11622712	BOTH
11628802	BOTH
11640962	BOTH
11644922	BOTH
11654692	BOTH
11660232	BOTH
11662532	BOTH
11690452	BOTH
11700082	BOTH
11712392	BOTH
11722042	FMIFY
11732322	BOTH
11734382	BOTH
11734522	BOTH
11742142	BOTH
11752272	BOTH
11774642	FMIFY
11776302	BOTH
11778072	BOTH
11781302	FMIFY
11805432	BOTH
11808732	BOTH
11821042	BOTH
11823592	BOTH
11844232	BOTH
11847212	BOTH
11855222	BOTH
11856302	FMIFY
11864402	BOTH
11872482	BOTH
11879272	BOTH
11891512	BOTH
11897882	BOTH
11902662	BOTH
11903532	BOTH
11905232	BOTH
11911082	BOTH
11911952	BOTH
11915432	BOTH
11916652	BOTH
11922532	BOTH
11946722	BOTH
11954642	BOTH
11955832	FMIFY
11961582	BOTH
11965332	BOTH
11968852	BOTH
11971422	BOTH
11975892	IFYFM
11991142	BOTH
12012452	BOTH
12014132	BOTH
12015342	FMIFY
12035332	BOTH
12037882	BOTH
12057172	BOTH
12084362	BOTH
12084472	BOTH
12085042	BOTH
12090722	BOTH
12099472	BOTH
12107792	FMIFY
12117632	FMIFY
12118082	BOTH
12127252	FMIFY
12141382	BOTH
12144232	BOTH
12146202	FMIFY
12148412	BOTH
12149812	BOTH
12161222	BOTH
12164982	BOTH
12165292	BOTH
12182912	BOTH
12184042	BOTH
12185672	BOTH
12197162	FMIFY
12208012	FMIFY
12286812	BOTH
12300952	BOTH
12319142	BOTH
12327342	BOTH
12334662	BOTH
12344752	BOTH
12358342	BOTH
12359712	BOTH
12363002	BOTH
12367722	BOTH
12371632	FMIFY
12373442	BOTH
12379282	BOTH
12385532	BOTH
12386462	BOTH
12397052	FMIFY
12412912	BOTH
12438982	BOTH
12441712	BOTH
12446772	BOTH
12447572	BOTH
12454882	BOTH
12476122	BOTH
12504732	BOTH
12505022	BOTH
12507802	BOTH
12519352	BOTH
12521492	BOTH
12550912	BOTH
12566322	BOTH
12570402	BOTH
12582472	BOTH
12589972	BOTH
12591732	BOTH
12599342	BOTH
12600952	BOTH
12603912	FMIFY
12604382	BOTH
12604592	BOTH
12611082	BOTH
12611542	BOTH
12611642	BOTH
12613402	FMIFY
12619902	BOTH
12622872	BOTH
12628082	BOTH
12665452	BOTH
12666842	BOTH
12672352	BOTH
12687952	FMIFY
12691382	BOTH
12710712	BOTH
12712322	BOTH
12721562	IFYFM
12753422	BOTH
12759152	BOTH
12760522	BOTH
12773112	BOTH
12776042	BOTH
12806152	FMIFY
12808382	BOTH
12815432	BOTH
12816102	FMIFY
12820422	BOTH
12833022	BOTH
12835022	BOTH
12865852	BOTH
12884642	BOTH
12885662	BOTH
12888932	BOTH
12889842	BOTH
12896172	BOTH
12912512	BOTH
12920992	BOTH
12925952	BOTH
12926542	BOTH
12940112	BOTH
12945002	BOTH
12947712	BOTH
12973362	BOTH
12992802	BOTH
13003142	BOTH
13012632	BOTH
13012982	BOTH
13027572	BOTH
13032102	BOTH
13035282	FMIFY
13039132	BOTH
13039512	BOTH
13049582	BOTH
13059592	BOTH
13079292	FMIFY
13081672	BOTH
13082862	BOTH
13097772	BOTH
13108492	BOTH
13119862	BOTH
13132832	BOTH
13143992	FMIFY
13152872	BOTH
13203322	BOTH
13206842	BOTH
13212602	BOTH
13220032	BOTH
13221172	BOTH
13229862	BOTH
13233742	BOTH
13238282	BOTH
13253992	BOTH
13263652	BOTH
13267042	BOTH
13272072	BOTH
13273752	BOTH
13282392	BOTH
13283542	BOTH
13293972	BOTH
13297602	BOTH
13301812	BOTH
13305162	BOTH
13314262	BOTH
13316052	BOTH
13316782	BOTH
13322212	FMIFY
13330522	BOTH
13330902	BOTH
13337292	BOTH
13339612	BOTH
13348282	BOTH
13354002	BOTH
13361042	BOTH
13361922	FMIFY
13367792	BOTH
13368052	BOTH
13396002	BOTH
13406702	BOTH
13425732	BOTH
13435052	BOTH
13436432	FMIFY
13437892	BOTH
13445902	BOTH
13446302	BOTH
13451412	BOTH
13455472	FMIFY
13457722	FMIFY
13468222	BOTH
13492762	BOTH
13492872	BOTH
13494102	FMIFY
13494812	BOTH
13496242	BOTH
13509572	FMIFY
13510202	BOTH
13519212	BOTH
13526492	BOTH
13527262	BOTH
13547812	BOTH
13571462	BOTH
13578592	BOTH
13585502	BOTH
13609232	BOTH
13653502	BOTH
13654112	BOTH
13665642	FMIFY
13673392	BOTH
13677162	BOTH
13688802	FMIFY
13693042	IFYFM
13705932	BOTH
13730782	FMIFY
13740602	BOTH
13742012	BOTH
13745622	BOTH
13745922	BOTH
13750622	BOTH
13754172	BOTH
13755892	BOTH
13768932	BOTH
13773712	BOTH
13784502	BOTH
13787132	BOTH
13797462	BOTH
13808342	BOTH
13817822	BOTH
13820332	BOTH
13824022	BOTH
13836482	BOTH
13848622	BOTH
13857392	BOTH
13881382	BOTH
13881572	BOTH
13882062	FMIFY
13889462	BOTH
13890492	BOTH
13892052	BOTH
13893342	BOTH
13900252	BOTH
13911432	BOTH
13912872	BOTH
13944452	BOTH
13946352	BOTH
13950232	BOTH
13976432	BOTH
13987572	BOTH
13996412	BOTH
14019992	BOTH
14035292	BOTH
14047162	BOTH
14047540	BOTH
14049636	BOTH
14051442	FMIFY
14051635	BOTH
14052091	BOTH
14055088	FMIFY
14055289	BOTH
14056454	BOTH
14056943	BOTH
14057778	BOTH
14057903	BOTH
14058085	BOTH
14058570	BOTH
14060968	BOTH
14061693	BOTH
14062463	BOTH
14063253	BOTH
14063622	BOTH
14063937	BOTH
14064131	BOTH
14065217	BOTH
14065526	BOTH
14065774	BOTH
14068771	IFYFM
14070511	BOTH
14070794	BOTH
14070830	BOTH
14071624	BOTH
14074623	BOTH
14075928	FMIFY
14076320	BOTH
14076588	BOTH
14078180	FMIFY
14078808	BOTH
14078999	BOTH
14079425	BOTH
14079787	BOTH
14080704	BOTH
14080733	BOTH
14082940	BOTH
14084098	BOTH
14085655	BOTH
14085969	BOTH
14086866	BOTH
14089573	BOTH
14090019	IFYFM
14090639	BOTH
14091581	BOTH
14092392	BOTH
14092629	BOTH
14093909	BOTH
14095161	BOTH
14095760	BOTH
14098332	BOTH
14098577	IFYFM
14100972	BOTH
14102993	BOTH
14103892	BOTH
14104260	FMIFY
14104847	BOTH
14105071	BOTH
14106348	BOTH
14107038	BOTH
14109075	BOTH
14111025	BOTH
14111045	BOTH
14111171	BOTH
14112512	BOTH
14114588	BOTH
14116024	BOTH
14116230	BOTH
14116472	BOTH
14117396	BOTH
14117920	BOTH
14118444	BOTH
14118694	FMIFY
14119065	BOTH
14119238	BOTH
14120920	BOTH
14122092	BOTH
14127481	BOTH
14127494	BOTH
14127864	BOTH
14128343	BOTH
14129027	BOTH
14130455	IFYFM
14131109	BOTH
14131123	FMIFY
14131129	BOTH
14131420	BOTH
14134276	BOTH
14134823	BOTH
14136015	BOTH
14136766	BOTH
14136886	BOTH
14137817	BOTH
14137994	BOTH
14138497	BOTH
14139410	BOTH
14139449	BOTH
14140420	BOTH
14141887	IFYFM
14142750	BOTH
14143344	BOTH
14143627	IFYFM
14144487	FMIFY
14145256	BOTH
14146177	BOTH
14150209	BOTH
14150407	FMIFY
14150917	BOTH
14151220	BOTH
14153778	BOTH
14154581	BOTH
14155332	FMIFY
14155909	BOTH
14159592	BOTH
14164503	IFYFM
14164855	BOTH
14164943	BOTH
14167833	BOTH
14172048	BOTH
14173319	BOTH
14173692	BOTH
14173886	BOTH
14173921	BOTH
14178271	BOTH
14179084	BOTH
14179291	FMIFY
14180036	BOTH
14180065	FMIFY
14180096	FMIFY
14180127	FMIFY
14180137	FMIFY
14180157	BOTH
14180223	FMIFY
14180279	BOTH
14181336	BOTH
14184889	BOTH
14186729	BOTH
14188892	BOTH
14190460	BOTH
14191473	BOTH
14192891	BOTH
14193133	BOTH
14193139	FMIFY
14195869	BOTH
14196921	BOTH
14198539	BOTH
14199110	BOTH
14200437	BOTH
14205967	FMIFY
14207377	BOTH
14208114	BOTH
14208904	BOTH
14209307	BOTH
14209639	BOTH
14210067	BOTH
14212297	BOTH
14212855	BOTH
14213115	BOTH
14213491	BOTH
14214593	BOTH
14214838	FMIFY
14215193	BOTH
14215437	BOTH
14216350	BOTH
14216754	BOTH
14217862	FMIFY
14221588	FMIFY
14222100	BOTH
14222269	BOTH
14222511	BOTH
14224719	FMIFY
14227559	BOTH
14228195	BOTH
14228355	BOTH
14228597	BOTH
14229042	BOTH
14231321	BOTH
14231617	BOTH
14231878	BOTH
14232408	BOTH
14232619	BOTH
14232686	BOTH
14242365	BOTH
14243094	BOTH
14244139	BOTH
14244342	BOTH
14245794	BOTH
14245947	BOTH
14246731	BOTH
14248824	BOTH
14248967	BOTH
14249066	BOTH
14249388	BOTH
14251168	BOTH
14251328	BOTH
14251774	BOTH
14252975	IFYFM
14254192	BOTH
14254327	BOTH
14254527	BOTH
14255759	BOTH
14258424	FMIFY
14260173	BOTH
14260458	BOTH
14260636	BOTH
14261168	BOTH
14265553	BOTH
14266604	BOTH
14267698	BOTH
14268320	BOTH
14270494	FMIFY
14271153	BOTH
14271397	FMIFY
14271542	FMIFY
14273497	BOTH
14275893	FMIFY
14277146	BOTH
14277944	BOTH
14278270	BOTH
14279604	BOTH
14280026	BOTH
14281729	FMIFY
14282169	BOTH
14282672	BOTH
14283008	FMIFY
14285046	FMIFY
14287191	BOTH
14287437	IFYFM
14287627	IFYFM
14289168	BOTH
14290180	BOTH
14290415	BOTH
14293598	BOTH
14294853	BOTH
14295486	BOTH
14296866	BOTH
14297121	BOTH
14297693	BOTH
14299969	BOTH
14300037	BOTH
14300087	BOTH
14300107	BOTH
14301386	FMIFY
14301756	BOTH
14303261	FMIFY
14303883	FMIFY
14304302	BOTH
14304863	BOTH
14307644	BOTH
14308443	BOTH
14309047	BOTH
14311334	BOTH
14311460	BOTH
14311992	BOTH
14312127	BOTH
14312628	BOTH
14313428	BOTH
14313531	BOTH
14313986	FMIFY
14314467	FMIFY
14315150	BOTH
14318766	BOTH
14320458	BOTH
14323769	BOTH
14325932	BOTH
14326295	BOTH
14327334	BOTH
14327407	BOTH
14327577	BOTH
14330090	BOTH
14331765	BOTH
14332424	BOTH
14332827	BOTH
14333583	BOTH
14334230	BOTH
14334898	BOTH
14334906	BOTH
14335334	BOTH
14336944	BOTH
14341853	BOTH
14342597	BOTH
14343307	FMIFY
14343387	BOTH
14343564	BOTH
14343741	BOTH
14344022	BOTH
14344708	FMIFY
14344731	BOTH
14345095	BOTH
14346219	BOTH
14346303	BOTH
14346911	BOTH
14347282	BOTH
14348257	BOTH
14348899	BOTH
14348950	BOTH
14353146	BOTH
14353918	BOTH
14357626	BOTH
14357645	BOTH
14358045	BOTH
14358554	BOTH
14359747	BOTH
14363167	BOTH
14363601	BOTH
14363723	BOTH
14364188	BOTH
14365664	FMIFY
14367635	BOTH
14367725	BOTH
14368898	FMIFY
14369874	BOTH
14370639	FMIFY
14371962	BOTH
14372633	BOTH
14373091	BOTH
14373255	BOTH
14374780	FMIFY
14374818	BOTH
14376012	BOTH
14377548	BOTH
14377603	FMIFY
14377763	BOTH
14377875	FMIFY
14378029	BOTH
14378241	BOTH
14378419	BOTH
14378627	IFYFM
14378835	BOTH
14378849	BOTH
14379213	BOTH
14379267	BOTH
14379308	BOTH
14379526	BOTH
14379717	BOTH
14379832	BOTH
14379896	BOTH
14380239	BOTH
14380258	BOTH
14380462	BOTH
14380807	BOTH
14382579	BOTH
14382835	BOTH
14384631	BOTH
14385685	BOTH
14386602	BOTH
14387083	BOTH
14387119	BOTH
14387502	BOTH
14388166	BOTH
14389031	BOTH
14389127	BOTH
14389132	BOTH
14389567	FMIFY
14390935	BOTH
14391111	BOTH
14391119	BOTH
14392366	BOTH
14393955	BOTH
14394428	BOTH
14395912	BOTH
14395929	BOTH
14396061	BOTH
14396837	BOTH
14397336	BOTH
14399558	BOTH
14400028	BOTH
14400501	BOTH
14401544	BOTH
14401599	BOTH
14403797	BOTH
14403929	BOTH
14404145	BOTH
14404478	BOTH
14406098	BOTH
14407125	FMIFY
14409749	BOTH
14411485	BOTH
14411806	IFYFM
14413014	BOTH
14413024	FMIFY
14413351	BOTH
14413453	BOTH
14413498	BOTH
14413535	BOTH
14413983	BOTH
14414199	BOTH
14414237	BOTH
14414257	BOTH
14414604	BOTH
14414734	BOTH
14415158	BOTH
14415754	BOTH
14415928	BOTH
14415941	IFYFM
14416988	BOTH
14419313	IFYFM
14422993	BOTH
14423490	BOTH
14424227	BOTH
14424725	BOTH
14425725	IFYFM
14425899	BOTH
14426001	BOTH
14426058	FMIFY
14426672	BOTH
14426857	BOTH
14426876	BOTH
14426942	BOTH
14429823	BOTH
14430060	BOTH
14430116	BOTH
14430992	BOTH
14431400	BOTH
14431413	BOTH
14432003	BOTH
14433007	BOTH
14434472	BOTH
14434870	BOTH
14434975	BOTH
14435000	BOTH
14435305	BOTH
14437414	BOTH
14439324	BOTH
14443235	BOTH
14445015	BOTH
14447104	BOTH
14448063	BOTH
14449845	BOTH
14451294	BOTH
14451360	BOTH
14451605	BOTH
14453671	IFYFM
14454302	BOTH
14454605	BOTH
14454721	BOTH
14454786	IFYFM
14455421	BOTH
14455492	BOTH
14456457	BOTH
14456888	BOTH
14457170	BOTH
14457449	BOTH
14458280	BOTH
14458381	BOTH
14458827	FMIFY
14461486	BOTH
14461947	BOTH
14461985	BOTH
14463104	BOTH
14463388	FMIFY
14465139	BOTH
14465597	IFYFM
14465607	BOTH
14466526	BOTH
14466843	BOTH
14467072	IFYFM
14467554	BOTH
14467789	BOTH
14467906	BOTH
14468043	BOTH
14468951	BOTH
14469309	BOTH
14469397	BOTH
14469694	BOTH
14470596	BOTH
14470915	BOTH
14473766	BOTH
14475700	BOTH
14476909	BOTH
14478573	BOTH
14479801	BOTH
14480101	BOTH
14480193	BOTH
14480402	BOTH
14481340	BOTH
14481345	FMIFY
14481807	BOTH
